Year,Date,DOY,Tree_ID,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Notes
2014,2014-08-05,217,J117,16961.8,0,9.31,0.252,288.9,3.81,1.23,24.83,3.78,1.91,1,3.82,25.73,24.83,24.89,380,359.8,17.172,24.194,40.895,57.62,200,1501,0.08,79.07,-3.54,0.102,0.73,-0.22,2.74,1,0,0.16,111115,0.529,0.004,298,298.9,240.2,0.75,3.15,39.81,15.61,25.28,3.23,0.236,1.913,1.32,0.149,22.85,0.803,61.99,356.5,0.016,
2014,2014-08-05,217,J118,14812,0,7.93,0.157,267,3.72,1.9,24.72,3.48,1.97,1,3.95,26.25,24.72,24.84,379.2,363.1,9.132,15.505,21.097,35.82,199.9,1501.1,0.11,79.1,-3.76,0.113,1,-0.22,2.74,1,0,0.16,111115,0.575,0.004,297.9,299.4,240.2,0.83,3.13,39.53,24.02,25.48,3.27,0.151,1.226,2.05,0.095,21.12,0.735,39.89,360.4,0.009,
2014,2014-08-05,217,J119,16151.6,0,7.69,0.173,270.3,2.76,1.3,24.83,6.08,1.4,1,2.81,25.8,24.83,24.89,379.9,353.6,15.213,23.395,36.08,55.48,200,1501.2,0.16,79.08,-3.64,0.099,1,-0.22,2.74,1,0,0.16,111115,0.329,0.003,298,299,240.2,1.55,3.15,39.79,16.4,25.31,3.24,0.163,1.85,1.39,0.103,21.38,0.764,59.92,349.9,0.013,
2014,2014-08-05,217,J120,7897.5,0,11.06,0.13,207,4.33,2.64,24.71,2.88,2.11,1,4.21,25.17,24.71,25.08,380,361.9,-0.031,6.134,-0.075,15.08,200.7,1498.8,0.13,78.96,-14.55,0.163,1,-0.22,2.74,1,0,0.16,111115,0.697,0.004,297.9,298.3,239.8,0.45,3.13,39.58,33.45,24.94,3.17,0.126,0.484,2.68,0.079,16.35,0.572,16.12,358.4,0.005,
2014,2014-08-05,217,J121,13136.5,0,8.16,0.124,235.6,4.22,2.71,27.32,4.08,1.84,1,3.68,25.82,27.32,25.07,380.6,360.9,3.445,11.928,8.152,28.22,200.7,1500,0.21,79,-12.64,0.224,1,-0.22,2.74,1,0,0.16,111115,0.492,0.004,300.5,299,240,0.34,3.65,46.17,34.24,26.57,3.49,0.12,0.942,2.55,0.075,18.62,0.653,26.1,357.9,0.006,
2014,2014-08-05,217,J122,10269.2,0,9.49,0.124,217.3,4.23,2.7,25.94,3.98,1.86,1,3.73,25.46,25.94,25.08,380.8,358.9,0.01,8.331,0.024,20.13,200.7,1499.2,0.15,78.97,-13.66,0.189,1,-0.22,2.74,1,0,0.16,111115,0.504,0.004,299.1,298.6,239.9,0.44,3.36,42.57,34.24,25.7,3.32,0.12,0.658,2.66,0.076,17.16,0.605,20.14,355.5,0.005,
2014,2014-08-05,217,J123,14233.8,0,11.78,0.203,240.6,4.93,1.98,24.99,4.48,1.75,1,3.51,25.39,24.99,25.08,380.2,350,4.32,15.196,10.502,36.94,200.1,1499.8,0.13,79.12,0.53,0.144,1,-0.22,2.74,1,0,0.16,111115,0.447,0.005,298.1,298.5,240,0.27,3.18,40.17,24.97,25.19,3.22,0.192,1.202,2.01,0.121,19.04,0.688,39.56,345.4,0.013,
2014,2014-08-05,217,J124,13679.5,0,14.04,0.246,226,5.19,1.76,24.95,5.78,1.47,1,2.94,25.2,24.95,25.08,379.5,334,3.128,17.852,7.691,43.9,200.1,1500.6,0.11,79.13,0.59,0.074,1,-0.22,2.74,1,0,0.16,111115,0.346,0.005,298.1,298.4,240.1,0.16,3.17,40.07,22.22,25.08,3.19,0.227,1.413,1.78,0.143,17.88,0.677,47.31,327.5,0.02,
2014,2014-08-05,217,J125,10589.3,0,13.4,0.233,234.2,5.78,2.04,24.84,4.78,1.69,1,3.38,24.78,24.84,25.08,380.4,343.6,0.389,14.009,0.982,35.33,200.1,1500.4,0.13,79.12,-0.68,0.055,0.97,-0.22,2.74,1,0,0.16,111115,0.419,0.006,298,297.9,240.1,-0.16,3.15,39.8,25.79,24.81,3.14,0.218,1.108,2.03,0.138,18.53,0.682,37.71,338.3,0.015,
2014,2014-08-05,217,J126,11246,0,8.78,0.112,212.2,3.4,2.42,24.86,4.98,1.64,1,3.29,24.72,24.86,25.08,379.9,355,0.944,9.317,2.387,23.57,200.2,1500.1,0.18,79.13,-1.13,0.109,0.97,-0.22,2.74,1,0,0.16,111115,0.402,0.003,298,297.9,240,0.92,3.15,39.85,30.54,24.79,3.14,0.109,0.737,2.4,0.068,16.79,0.598,24.04,351.4,0.006,
2014,2014-08-05,217,J127,12233.5,0,8.4,0.118,223.4,3.43,2.33,24.92,5.18,1.6,1,3.2,25.12,24.92,25.09,380,355.2,1.776,10.551,4.387,26.06,200.1,1500.8,0.14,79.13,0.07,0.146,0.97,-0.22,2.74,1,0,0.16,111115,0.386,0.003,298.1,298.3,240.1,0.98,3.16,39.99,29.44,25.02,3.18,0.113,0.835,2.35,0.071,17.68,0.629,27.15,351.6,0.006,
2014,2014-08-05,217,J128,12664.5,0,7.75,0.124,241.7,3.62,2.33,24.91,4.68,1.71,1,3.42,25.16,24.91,25.09,380.3,359.2,2.147,10.52,5.294,25.94,200.1,1500.1,0.07,79.13,0.32,0.155,1,-0.22,2.74,1,0,0.16,111115,0.428,0.004,298.1,298.3,240,0.84,3.16,39.98,29.46,25.04,3.19,0.12,0.832,2.35,0.075,19.12,0.673,27.05,356.1,0.006,
2014,2014-08-05,217,J129,11747.9,0,8.68,0.159,248.2,4.24,2.16,24.87,5.38,1.56,1,3.11,24.99,24.87,25.09,379.9,352.5,1.348,12.61,3.357,31.4,200.1,1499.3,0.15,79.13,-0.38,0.068,1,-0.22,2.74,1,0,0.16,111115,0.372,0.004,298,298.1,239.9,0.59,3.15,39.87,27.26,24.93,3.17,0.152,0.998,2.17,0.095,19.64,0.704,33.21,348.8,0.008,
2014,2014-08-05,217,J130,9551.2,0,7.31,0.142,251,3.68,2.12,24.7,6.88,1.23,1,2.45,25.02,24.7,25.09,380.4,350.8,0.179,12.682,0.444,31.52,200.1,1500.1,0.16,79.12,-0.17,0.09,1,-0.22,2.74,1,0,0.16,111115,0.291,0.004,297.9,298.2,240,1.09,3.12,39.48,26.8,24.86,3.15,0.134,1.003,2.15,0.084,19.86,0.715,34.11,346.8,0.007,
2014,2014-08-05,217,J131,8461.1,0,8.19,0.089,192.2,2.61,2.34,23.29,5.08,1.62,1,3.24,24.68,23.29,25.08,379.6,356.4,0.182,6.757,0.462,17.14,200.1,1499.4,0.1,79.11,-0.91,0.178,0.93,-0.22,2.74,1,0,0.16,111115,0.394,0.003,296.4,297.8,239.9,1.49,2.87,36.28,29.52,23.99,2.99,0.086,0.535,2.46,0.054,15.21,0.539,19.05,353,0.004,
2014,2014-08-05,217,Jnate,15322.9,0,11.71,0.223,244.8,4.7,1.73,25.01,5.38,1.56,1,3.11,25.5,25.01,25.07,380.2,344.3,5.963,18.353,14.399,44.32,200.1,1499.9,0.16,79.1,0.86,0.154,0.97,-0.22,2.74,1,0,0.16,111115,0.372,0.005,298.2,298.7,240,0.42,3.18,40.21,21.86,25.25,3.23,0.209,1.452,1.78,0.132,19.36,0.711,47.75,339.3,0.016,
2014,2014-08-05,217,P001,16478.9,0,7.25,0.104,225.2,2.7,2.09,24.96,6.48,1.32,1,2.63,25.06,24.96,25.08,380.1,353.5,5.086,13.717,12.605,34,200.1,1499.7,0.14,79.07,0.56,0.175,0.97,-0.22,2.74,1,0,0.16,111115,0.309,0.003,298.1,298.2,240,1.54,3.17,40.11,26.4,25.01,3.18,0.1,1.085,2.1,0.063,17.81,0.637,34.94,349.8,0.007,
2014,2014-08-05,217,P002,12647,0,7.06,0.11,234.5,3.36,2.43,25.14,5.98,1.42,1,2.85,25.17,25.14,24.96,379.6,355,-0.096,9.849,-0.235,24.19,199.8,1501,0.15,78.9,15.98,1.034,1,-0.22,2.74,1,0,0.16,111115,0.334,0.003,298.3,298.3,240.2,1.09,3.21,40.65,30.8,25.16,3.21,0.106,0.777,2.43,0.067,18.5,0.661,25.16,351.6,0.005,
2014,2014-08-05,217,P003,3842.8,0,6.66,0.088,219.5,2.92,2.64,25.15,5.18,1.6,1,3.2,25.18,25.15,24.97,379.6,359.7,-0.281,7.236,-0.69,17.76,199.9,1500.5,0.14,78.89,5.94,0.736,1,-0.22,2.74,1,0,0.16,111115,0.386,0.003,298.3,298.3,240.1,1.19,3.21,40.66,33.42,25.16,3.21,0.085,0.571,2.64,0.054,17.32,0.61,18.03,356.8,0.003,
2014,2014-08-05,217,P004,5105.2,0,4.63,0.07,246.9,2.7,3.01,25.32,2.38,2.22,1,4.43,25.17,25.32,24.97,379.8,373.1,-0.269,2.935,-0.66,7.21,199.9,1500.3,0.14,78.89,6.42,0.677,1,-0.22,2.74,1,0,0.16,111115,0.841,0.003,298.5,298.3,240.1,0.95,3.24,41.09,38.15,25.25,3.23,0.069,0.232,3,0.043,19.48,0.662,6.54,371.7,0.001,
2014,2014-08-05,217,P005,10430.7,0,5.44,0.147,282,4.59,2.51,26.61,5.58,1.51,1,3.03,25.62,26.61,24.96,380.2,360.4,-0.124,12.532,-0.297,29.97,199.8,1499.5,0.16,78.91,15.68,1.084,1,-0.22,2.74,1,0,0.16,111115,0.358,0.005,299.8,298.8,239.9,0.29,3.5,44.32,31.79,26.12,3.4,0.14,0.989,2.41,0.088,22.25,0.783,29.6,358,0.005,
2014,2014-08-05,217,P006,7577.7,0,7.39,0.152,260.6,4.64,2.45,25.9,4.98,1.64,1,3.29,25.5,25.9,24.95,379.7,357.1,0.008,11.434,0.02,27.54,199.8,1500.1,0.16,78.91,14.26,1.072,1,-0.22,2.74,1,0,0.16,111115,0.401,0.005,299.1,298.7,240,0.32,3.35,42.52,31.08,25.7,3.32,0.145,0.902,2.41,0.091,20.56,0.73,28.19,354.1,0.006,
2014,2014-08-05,217,P007,6968.8,0,7.66,0.126,241.2,4.31,2.72,26.54,4.58,1.73,1,3.46,25.6,26.54,24.95,379.5,358.4,-0.14,9.651,-0.336,23.11,199.8,1500.8,0.22,78.9,7.86,0.933,1,-0.22,2.74,1,0,0.16,111115,0.436,0.004,299.7,298.7,240.1,0.39,3.48,44.16,34.51,26.07,3.39,0.122,0.761,2.63,0.076,19.03,0.673,22.51,355.4,0.005,
2014,2014-08-05,217,P008,11085.8,0,8.15,0.132,239.1,4.83,2.9,27.65,4.38,1.78,1,3.55,26.02,27.65,24.95,380.4,358.8,-0.112,10.355,-0.262,24.18,199.8,1500.4,0.17,78.9,16.09,1.078,1,-0.22,2.74,1,0,0.16,111115,0.456,0.005,300.8,299.2,240.1,0.08,3.72,47.11,36.75,26.83,3.54,0.128,0.817,2.73,0.08,18.87,0.666,22.56,355.7,0.005,
2014,2014-08-05,217,P009,9305.3,0,5.95,0.115,259.2,3.53,2.45,25.01,5.38,1.56,1,3.11,25.25,25.01,24.96,379.7,360.2,-0.112,9.3,-0.274,22.74,199.8,1499.7,0.28,78.91,15.5,1.029,1,-0.22,2.74,1,0,0.16,111115,0.372,0.004,298.2,298.4,240,0.95,3.18,40.33,31.03,25.13,3.21,0.111,0.734,2.47,0.07,20.46,0.72,23.92,357.7,0.004,
2014,2014-08-05,217,P010,5115.3,0,6.25,0.095,217.5,2.4,2.14,24.78,10.28,0.48,1,0.96,24.94,24.78,24.91,380.7,344.4,0.391,12.561,0.975,31.34,200.1,1501.1,0.14,79.06,-5.11,-0.054,1,-0.22,2.74,1,0,0.16,111115,0.195,0.002,297.9,298.1,240.2,3.77,3.14,39.69,27.13,24.86,3.15,0.086,0.993,2.16,0.055,17.2,0.632,36.1,335.6,0.007,
2014,2014-08-05,217,P011,5818,0,7.52,0.096,215.3,2.88,2.39,24.13,5.28,1.58,1,3.16,24.8,24.13,24.91,380.4,357.9,0.386,7.936,0.971,19.97,200.1,1501.2,0.12,79.07,-6.11,-0.019,1,-0.22,2.74,1,0,0.16,111115,0.379,0.003,297.3,297.9,240.2,1.3,3.02,38.17,30.24,24.46,3.08,0.093,0.627,2.45,0.058,17.02,0.602,21.31,354.7,0.005,
2014,2014-08-05,217,P013,6612.1,0,1.18,0.015,229,0.56,2.93,24.78,7.88,1.01,1,2.02,25.35,24.78,24.91,380.1,374.7,0.436,2.638,1.062,6.42,200.1,1500.3,0.15,79.07,-5.79,0.046,0.93,-0.22,2.74,1,0,0.16,111115,0.254,0.001,297.9,298.5,240.1,3.51,3.14,39.7,37.06,25.07,3.19,0.015,0.209,2.98,0.009,18.11,0.611,5.33,373.9,0,
2014,2014-08-05,217,P014,7319.1,0,6.58,0.073,191.1,2.32,2.53,25.15,7.08,1.18,1,2.37,25.22,25.15,24.9,379.7,353.6,0.409,8.551,1.003,20.99,200,1500,0.26,79.07,-5.01,-0.014,1,-0.22,2.74,1,0,0.16,111115,0.283,0.002,298.3,298.4,240,1.92,3.21,40.58,32.03,25.19,3.22,0.071,0.676,2.54,0.044,15.11,0.54,21.5,349.8,0.004,
2014,2014-08-05,217,P015,9230,0,6.7,0.101,230.5,2.93,2.33,24.79,6.78,1.25,1,2.5,25.53,24.79,24.9,380.8,354.5,0.404,10.235,0.974,24.66,200,1499.9,0.18,79.08,-4.33,-0.008,1,-0.22,2.74,1,0,0.16,111115,0.295,0.003,297.9,298.7,240,1.58,3.14,39.71,29.47,25.16,3.21,0.097,0.809,2.4,0.061,18.22,0.65,26.83,350.9,0.005,
2014,2014-08-05,217,P016,14038.6,0,8.08,0.143,245.2,3.53,2,24.79,5.98,1.42,1,2.85,26.27,24.79,24.89,379.9,352,3.992,14.4,9.207,33.21,199.9,1500.1,0.18,79.09,-3.74,0.067,1,-0.22,2.74,1,0,0.16,111115,0.334,0.004,297.9,299.4,240,1.2,3.14,39.69,25.29,25.53,3.28,0.136,1.139,2.14,0.086,19.39,0.697,37.63,348.2,0.009,
2014,2014-08-05,217,P017,15538.1,0,10.86,0.188,243.8,3.42,1.48,24.79,4.98,1.64,1,3.29,25.86,24.79,24.88,380,350,12.724,21.048,30.068,49.74,200,1500,0.18,79.09,-3.98,0.083,1,-0.22,2.74,1,0,0.16,111115,0.402,0.003,297.9,299,240,1.06,3.14,39.71,18.66,25.33,3.24,0.177,1.665,1.58,0.112,19.28,0.696,54.15,345.6,0.017,
2014,2014-08-05,217,P018,10110.1,0,7.22,0.143,257.1,4.06,2.31,25.06,5.38,1.56,1,3.11,26.19,25.06,24.88,379.3,355.9,0.421,11.225,0.975,26.01,200,1500.3,0.13,79.08,-3.55,0.06,1,-0.22,2.74,1,0,0.16,111115,0.372,0.004,298.2,299.3,240,0.81,3.19,40.39,29.17,25.63,3.3,0.137,0.888,2.41,0.086,20.33,0.722,29.22,352.8,0.006,
2014,2014-08-05,217,P020,6943.4,0,8.65,0.1,199.1,3.16,2.5,24.75,5.18,1.6,1,3.2,25.18,24.75,25.08,380,354.8,-0.057,8.023,-0.139,19.71,200.7,1500.2,0.18,78.96,-13.98,0.171,1,-0.22,2.74,1,0,0.16,111115,0.388,0.003,297.9,298.3,240,1.13,3.13,39.67,31.65,24.96,3.17,0.097,0.634,2.54,0.061,15.72,0.561,20.76,351.2,0.005,
2014,2014-08-05,217,P021,15777.7,0,13.86,0.299,248.6,7.05,1.97,25.77,4.98,1.64,1,3.29,25.49,25.77,25.07,380.8,340.5,-0.009,17.181,-0.021,41.46,200.7,1500.8,0.18,78.98,-12.55,0.176,1,-0.22,2.74,1,0,0.16,111115,0.403,0.007,298.9,298.6,240.1,-0.77,3.33,42.15,24.97,25.63,3.3,0.274,1.357,1.94,0.173,19.63,0.73,44.04,334.8,0.018,
2014,2014-08-05,217,P022,16533,0,13.95,0.269,254.1,7.6,2.31,24.74,2.78,2.13,1,4.25,25.24,24.74,25.07,379.2,356.1,-0.03,10.375,-0.074,25.4,200.7,1499.6,0.22,78.97,-13.23,0.212,1,-0.22,2.74,1,0,0.16,111115,0.722,0.008,297.9,298.4,239.9,-0.74,3.13,39.64,29.27,24.99,3.18,0.253,0.819,2.36,0.16,20.07,0.714,28.78,351.7,0.011,
2014,2014-08-05,217,P023,15003.6,0,5.26,0.103,264.5,3.62,2.79,26.03,4.18,1.82,1,3.64,25.53,26.03,25.06,380.3,366.6,0.017,7.494,0.041,18.04,200.8,1499.2,0.17,78.99,-13.45,0.197,1,-0.22,2.74,1,0,0.16,111115,0.481,0.004,299.2,298.7,239.9,0.71,3.38,42.79,35.3,25.78,3.33,0.1,0.592,2.74,0.063,20.89,0.722,17.71,364.6,0.003,
2014,2014-08-05,217,P024,14527.7,0,8.17,0.151,257.3,5.37,2.84,26.45,2.98,2.08,1,4.17,25.57,26.45,25.05,380.1,365.1,0.005,7.904,0.011,18.98,200.7,1501,0.22,78.99,-13.43,0.21,1,-0.22,2.74,1,0,0.16,111115,0.674,0.005,299.6,298.7,240.2,-0.06,3.47,43.87,35.97,26.01,3.38,0.145,0.624,2.75,0.091,20.32,0.705,18.77,362.4,0.004,
2014,2014-08-05,217,P025,11375.6,0,14.71,0.209,217,5.89,2.29,25.43,3.88,1.89,1,3.77,25.36,25.43,25.07,380.9,348.5,1.053,12.294,2.562,29.89,200.7,1500.1,0.14,78.99,-13.35,0.173,1,-0.22,2.74,1,0,0.16,111115,0.517,0.006,298.6,298.5,240,-0.19,3.26,41.3,29,25.39,3.26,0.198,0.971,2.28,0.124,17.14,0.623,31.62,343.3,0.014,
2014,2014-08-05,217,P026,12237.9,0,10,0.122,208.4,3.94,2.56,25.82,3.88,1.89,1,3.77,25.41,25.82,25.08,379.8,357.8,2.334,9.874,5.656,23.93,200.7,1500.7,0.14,78.99,-13.45,0.204,1,-0.22,2.74,1,0,0.16,111115,0.518,0.004,299,298.6,240.1,0.57,3.34,42.27,32.39,25.62,3.3,0.118,0.78,2.52,0.074,16.46,0.583,23.78,354.2,0.007,
2014,2014-08-05,217,P027,8950.9,0,12.93,0.212,235.5,5.96,2.28,24.98,3.88,1.89,1,3.77,25.27,24.98,25.08,380.4,351.4,-0.028,11.354,-0.068,27.76,200.7,1500.8,0.05,78.97,-13.78,0.176,1,-0.22,2.74,1,0,0.16,111115,0.518,0.006,298.1,298.4,240.1,-0.18,3.18,40.22,28.86,25.12,3.2,0.201,0.897,2.31,0.127,18.59,0.67,30.26,346.8,0.011,
2014,2014-08-05,217,P028,9628.3,0,10.83,0.172,234.9,5.19,2.42,25.44,4.18,1.82,1,3.64,25.38,25.44,25.08,380.5,354.1,-0.022,10.658,-0.054,25.88,200.7,1501.2,0.16,78.97,-13.71,0.186,1,-0.22,2.74,1,0,0.16,111115,0.48,0.005,298.6,298.5,240.2,0.1,3.26,41.33,30.67,25.41,3.26,0.165,0.842,2.42,0.104,18.55,0.663,27.26,350.1,0.008,
2014,2014-08-05,217,P029,6573.7,0,7.78,0.108,221.4,3.28,2.42,24.89,5.58,1.51,1,3.03,25.21,24.89,25.08,379.6,354.6,0.225,9.278,0.552,22.8,200.1,1499.6,0.13,79.12,-0.32,0.155,0.8,-0.22,2.74,1,0,0.16,111115,0.359,0.003,298,298.4,239.9,1.11,3.16,39.92,30.64,25.05,3.19,0.104,0.734,2.45,0.066,17.52,0.624,24.02,351.2,0.005,
2014,2014-08-05,217,P030,7556.6,0,6.63,0.125,250.2,3.35,2.17,24.57,6.98,1.21,1,2.41,25.12,24.57,25.08,379.5,352.3,0.222,11.753,0.548,29.04,200.1,1501.1,0.2,79.13,0.67,0.127,1,-0.22,2.74,1,0,0.16,111115,0.287,0.003,297.7,298.3,240.2,1.35,3.1,39.17,27.42,24.85,3.15,0.119,0.93,2.22,0.075,19.8,0.71,31.72,348.5,0.006,
2014,2014-08-05,217,P031,13114.5,0,8.31,0.11,217.6,3.21,2.32,24.96,5.18,1.6,1,3.2,25.22,24.96,25.09,379.8,355.3,2.59,10.803,6.363,26.54,200.1,1500.5,0.12,79.13,0.46,0.159,1,-0.22,2.74,1,0,0.16,111115,0.386,0.003,298.1,298.4,240.1,1.08,3.17,40.1,29.29,25.09,3.2,0.107,0.855,2.34,0.067,17.22,0.612,27.53,351.8,0.007,
2014,2014-08-05,217,P032,9088.3,0,9.78,0.141,222,4,2.28,24.84,5.48,1.53,1,3.07,24.93,24.84,25.09,381.1,350.5,0.182,11.001,0.455,27.49,200.1,1499.3,0.17,79.12,-0.13,0.122,1,-0.22,2.74,1,0,0.16,111115,0.365,0.004,298,298.1,239.9,0.72,3.15,39.81,28.81,24.89,3.16,0.135,0.87,2.29,0.085,17.56,0.633,29.01,346.2,0.008,
2014,2014-09-09,252,J101,11105.7,0,9.54,0.169,226.9,3.96,1.94,26.19,8.08,0.96,1,1.92,25.63,26.19,25.06,379.2,335.4,3.16,18.827,7.501,44.69,200.7,1499,0.15,78.38,5.47,-0.039,0.9,-0.22,2.74,1,0,0.16,111115,0.248,0.004,299.3,298.8,239.8,0.96,3.41,43.55,24.72,25.91,3.36,0.155,1.476,1.88,0.098,17.79,0.677,46.13,328.7,0.013,
2014,2014-09-09,252,J102,4394.6,0,8.78,0.123,231.6,4.45,2.85,25.87,2.44,2.2,1,4.4,27.38,25.87,25.99,379.1,366.3,0.932,6.357,2,13.64,199.1,1500.9,0.16,78.54,0.18,0.264,1,-0.22,2.74,1,0,0.16,111115,0.815,0.004,299,300.5,240.1,0.49,3.35,42.63,36.27,26.63,3.5,0.12,0.499,3,0.075,18.19,0.632,15.15,363.6,0.004,
2014,2014-09-09,252,J103,6123.8,0,9.47,0.006,-1992.7,0.07,0.83,26.99,4.3,1.79,1,3.58,25.81,26.99,24.97,379.8,359.3,34.872,35.021,81.894,82.24,199.8,1499.5,0.12,78.35,5.49,0.261,0.67,-0.22,2.74,1,0,0.16,111115,0.464,0,300.1,299,239.9,2.15,3.58,45.64,10.62,26.4,3.45,0.006,2.744,0.71,0.004,-156.14,-5.546,75.8,355.7,0.02,
2014,2014-09-09,252,J104,5779.7,0,9.74,0.071,123.9,0.56,0.61,25.87,5.73,1.48,1,2.96,25.55,25.87,24.97,379.2,350.7,33.367,34.93,79.58,83.31,199.9,1501,0.05,78.36,5.37,0.305,0.67,-0.22,2.74,1,0,0.16,111115,0.349,0.001,299,298.7,240.2,2.42,3.35,42.74,7.82,25.71,3.32,0.069,2.737,0.58,0.044,9.71,0.353,81.42,346.2,0.023,
2014,2014-09-09,252,J105,7134.2,0,16.7,-0.017,1892.7,-0.23,0.99,28.02,2.1,2.28,1,4.55,26.19,28.02,24.96,378.5,361.1,36.09,35.856,82.845,82.31,199.9,1500.3,0.22,78.35,6.08,0.668,0.97,-0.22,2.74,1,0,0.16,111115,0.951,0,301.2,299.3,240,1.78,3.8,48.5,12.64,27.11,3.6,-0.018,2.809,0.79,-0.011,148.29,5.242,72.68,356.1,0.034,
2014,2014-09-09,252,J106,1538.2,0,9.6,0.14,241.1,4.95,2.8,24.78,1.56,2.39,1,4.79,26.13,24.78,24.89,380.5,371.5,0.463,4.336,1.07,10.02,199.1,1501.3,0.14,78.56,-0.98,0.154,1,-0.22,2.74,1,0,0.16,111115,1.272,0.005,297.9,299.3,240.2,0.28,3.14,39.95,35.61,25.45,3.27,0.136,0.341,2.93,0.085,18.94,0.649,11.42,368.8,0.003,
2014,2014-09-09,252,J107,2218.7,0,10.31,0.181,257.7,6.06,2.67,24.83,1.84,2.33,1,4.67,26.26,24.83,24.91,381,369.4,0.496,6.055,1.138,13.89,199.1,1499.5,0.15,78.56,0.08,0.183,1,-0.22,2.74,1,0,0.16,111115,1.083,0.006,298,299.4,239.9,-0.08,3.15,40.07,34.01,25.54,3.28,0.174,0.476,2.81,0.109,20.25,0.698,16.35,366.4,0.005,
2014,2014-09-09,252,J108,3940.2,0,5.33,0.06,202.9,3.21,4.11,31.11,3,2.08,1,4.16,29.41,31.11,27.92,380.8,370.9,0.684,5.499,1.304,10.49,199.1,1500.2,0.13,78.55,1.26,0.254,1,-0.22,2.74,1,0,0.16,111115,0.663,0.003,304.3,302.6,240,0.66,4.54,57.79,52.3,30.26,4.33,0.059,0.432,3.89,0.037,15.94,0.547,7.89,369.2,0.001,
2014,2014-09-09,252,J110,1011.8,0,9.48,0.106,202.1,3.99,2.96,26.14,2.56,2.17,1,4.35,25.56,26.14,24.9,380.1,366,0.504,5.613,1.205,13.42,199,1499,0.12,78.56,-1.78,0.134,1,-0.22,2.74,1,0,0.16,111115,0.776,0.004,299.3,298.7,239.8,0.46,3.4,43.31,37.69,25.85,3.34,0.103,0.441,2.9,0.065,15.88,0.552,12.9,363.1,0.003,
2014,2014-09-09,252,J111,9308.1,0,6.61,0.079,213,2.75,2.73,24.84,3.51,1.97,1,3.93,26.22,24.84,25.07,379.6,366.2,0.484,5.283,1.112,12.14,200,1500.1,0.18,78.54,-2.18,0.312,1,-0.22,2.74,1,0,0.16,111115,0.569,0.003,298,299.4,240,1.2,3.15,40.1,34.82,25.53,3.28,0.077,0.415,2.87,0.048,16.73,0.582,12.9,364,0.002,
2014,2014-09-09,252,J112,5483.5,0,13.37,0.165,213.5,5.48,2.64,24.82,2.03,2.29,1,4.58,25.22,24.82,24.9,378.7,363,0.877,6.424,2.139,15.66,199.1,1500.5,0.1,78.57,-2.79,0.11,1,-0.22,2.74,1,0,0.16,111115,0.981,0.005,298,298.4,240.1,0.02,3.15,40.04,33.62,25.02,3.18,0.159,0.505,2.68,0.1,16.77,0.588,17.03,359.1,0.006,
2014,2014-09-09,252,J113,6420,0,11.63,0.141,210.2,4.44,2.49,24.75,2.85,2.11,1,4.22,25.3,24.75,24.9,379.7,360.7,1.857,8.15,4.508,19.78,199.1,1500.4,0.12,78.56,-2.85,0.106,1,-0.22,2.74,1,0,0.16,111115,0.699,0.004,297.9,298.4,240.1,0.42,3.13,39.88,31.73,25.03,3.18,0.136,0.64,2.54,0.086,16.52,0.583,21.11,357,0.007,
2014,2014-09-09,252,J114,5134.4,0,6.98,0.073,189.4,2.48,2.68,24.92,4.78,1.69,1,3.37,25.53,24.92,25.08,380.2,361.3,0.328,6.225,0.784,14.9,200,1500.4,0.14,78.55,-3.6,0.285,1,-0.22,2.74,1,0,0.16,111115,0.418,0.002,298.1,298.7,240.1,1.4,3.16,40.29,34.06,25.22,3.22,0.071,0.489,2.73,0.045,14.87,0.524,15.26,358.5,0.003,
2014,2014-09-09,252,J115,5721.5,0,7.1,0.093,221.4,3.1,2.63,24.98,4.13,1.83,1,3.66,25.72,24.98,25.07,379.8,362.8,0.511,6.878,1.21,16.28,200,1499.9,0.13,78.55,-3.35,0.319,1,-0.22,2.74,1,0,0.16,111115,0.484,0.003,298.1,298.9,240,1.06,3.18,40.42,33.54,25.35,3.25,0.09,0.54,2.71,0.057,17.39,0.61,17.1,360.2,0.003,
2014,2014-09-09,252,J116,7964.8,0,3.52,0.046,220,1.34,2.31,24.87,9.98,0.55,1,1.09,25.6,24.87,25.08,380.3,360.3,4.168,10.772,9.932,25.67,200,1499.7,0.18,78.55,-2.63,0.278,0.96,-0.22,2.74,1,0,0.16,111115,0.2,0.001,298,298.8,240,4.8,3.15,40.17,29.39,25.24,3.22,0.044,0.846,2.38,0.028,17.28,0.611,27.96,355.9,0.003,
